Zonas de movilidad;Periodo;Total
Albacete;19/8/2020;14,42
Albacete;16/8/2020;10,07
Albacete;12/8/2020;14,75
Albacete;9/8/2020;10,30
Albacete;5/8/2020;15,02
Albacete;2/8/2020;10,43
Albacete;29/7/2020;16,29
Albacete;26/7/2020;11,07
Albacete;22/7/2020;16,19
Albacete;19/7/2020;11,42
Albacete;15/7/2020;16,77
Albacete;12/7/2020;11,43
Albacete;8/7/2020;16,93
Albacete;5/7/2020;11,93
Albacete;1/7/2020;17,46
Albacete;28/6/2020;12,05
Albacete;24/6/2020;15,17
Albacete;20/6/2020;11,27
Albacete;19/6/2020;13,32
Albacete;18/6/2020;13,28
Albacete;17/6/2020;12,95
Albacete;16/6/2020;12,95
Albacete;15/6/2020;12,32
Albacete;14/6/2020;8,44
Albacete;13/6/2020;10,43
Albacete;12/6/2020;11,15
Albacete;11/6/2020;10,87
Albacete;10/6/2020;13,48
Albacete;9/6/2020;10,56
Albacete;8/6/2020;11,13
Albacete;7/6/2020;8,03
Albacete;6/6/2020;10,84
Albacete;5/6/2020;11,99
Albacete;4/6/2020;11,60
Albacete;3/6/2020;11,74
Albacete;2/6/2020;12,33
Albacete;1/6/2020;11,51
Albacete;31/5/2020;7,50
Albacete;30/5/2020;9,97
Albacete;29/5/2020;11,93
Albacete;28/5/2020;11,65
Albacete;27/5/2020;11,36
Albacete;26/5/2020;11,13
Albacete;25/5/2020;11,04
Albacete;24/5/2020;7,12
Albacete;23/5/2020;8,99
Albacete;22/5/2020;10,58
Albacete;21/5/2020;10,56
Albacete;20/5/2020;10,68
Albacete;19/5/2020;10,84
Albacete;18/5/2020;9,86
Albacete;17/5/2020;4,37
Albacete;16/5/2020;5,66
Albacete;15/5/2020;8,39
Albacete;14/5/2020;8,77
Albacete;13/5/2020;8,82
Albacete;12/5/2020;8,97
Albacete;11/5/2020;8,78
Albacete;10/5/2020;4,33
Albacete;9/5/2020;5,19
Albacete;8/5/2020;9,06
Albacete;7/5/2020;9,06
Albacete;6/5/2020;9,62
Albacete;5/5/2020;9,41
Albacete;4/5/2020;8,77
Albacete;3/5/2020;4,96
Albacete;2/5/2020;4,96
Albacete;1/5/2020;4,83
Albacete;30/4/2020;8,07
Albacete;29/4/2020;7,64
Albacete;28/4/2020;7,51
Albacete;27/4/2020;7,06
Albacete;26/4/2020;3,47
Albacete;25/4/2020;4,91
Albacete;24/4/2020;7,26
Albacete;23/4/2020;7,24
Albacete;22/4/2020;7,64
Albacete;21/4/2020;7,43
Albacete;20/4/2020;6,99
Albacete;19/4/2020;3,43
Albacete;18/4/2020;4,93
Albacete;17/4/2020;7,15
Albacete;16/4/2020;7,36
Albacete;15/4/2020;6,85
Albacete;14/4/2020;6,92
Albacete;13/4/2020;6,04
Albacete;12/4/2020;5,02
Albacete;11/4/2020;6,34
Albacete;10/4/2020;5,15
Albacete;9/4/2020;6,30
Albacete;8/4/2020;6,72
Albacete;7/4/2020;6,99
Albacete;6/4/2020;8,22
Albacete;5/4/2020;4,96
Albacete;4/4/2020;4,83
Albacete;3/4/2020;6,40
Albacete;2/4/2020;5,86
Albacete;1/4/2020;5,84
Albacete;31/3/2020;6,06
Albacete;30/3/2020;6,48
Albacete;28/3/2020;5,22
Albacete;26/3/2020;7,49
Albacete;24/3/2020;9,02
Albacete;22/3/2020;4,50
Albacete;20/3/2020;8,75
Albacete;18/3/2020;9,51
Albacete;16/3/2020;9,90
Albacete;18/11/2019;25,25
Ciudad Real;30/12/2020;10,50
Ciudad Real;27/12/2020;7,25
Ciudad Real;23/12/2020;11,49
Ciudad Real;20/12/2020;6,98
Ciudad Real;16/12/2020;12,78
Ciudad Real;13/12/2020;7,51
Ciudad Real;9/12/2020;12,57
Ciudad Real;6/12/2020;7,31
Ciudad Real;2/12/2020;12,79
Ciudad Real;29/11/2020;7,16
Ciudad Real;25/11/2020;12,95
Ciudad Real;22/11/2020;7,61
Ciudad Real;18/11/2020;12,99
Ciudad Real;15/11/2020;7,10
Ciudad Real;11/11/2020;11,87
Ciudad Real;8/11/2020;6,62
Ciudad Real;4/11/2020;12,65
Ciudad Real;1/11/2020;8,03
Ciudad Real;28/10/2020;12,94
Ciudad Real;25/10/2020;7,94
Ciudad Real;21/10/2020;12,68
Ciudad Real;18/10/2020;8,13
Ciudad Real;14/10/2020;13,24
Ciudad Real;11/10/2020;9,50
Ciudad Real;7/10/2020;13,40
Ciudad Real;4/10/2020;7,74
Ciudad Real;30/9/2020;11,82
Ciudad Real;27/9/2020;7,14
Ciudad Real;23/9/2020;13,51
Ciudad Real;20/9/2020;8,46
Ciudad Real;16/9/2020;13,67
Ciudad Real;13/9/2020;8,73
Ciudad Real;9/9/2020;13,57
Ciudad Real;6/9/2020;8,80
Ciudad Real;2/9/2020;12,90
Ciudad Real;30/8/2020;8,81
Ciudad Real;26/8/2020;12,45
Ciudad Real;23/8/2020;7,73
Ciudad Real;19/8/2020;12,48
Ciudad Real;16/8/2020;8,95
Ciudad Real;12/8/2020;12,87
Ciudad Real;9/8/2020;8,63
Ciudad Real;5/8/2020;12,99
Ciudad Real;2/8/2020;8,66
Ciudad Real;29/7/2020;13,01
Ciudad Real;26/7/2020;8,95
Ciudad Real;22/7/2020;12,93
Ciudad Real;19/7/2020;9,06
Ciudad Real;15/7/2020;13,46
Ciudad Real;12/7/2020;9,03
Ciudad Real;8/7/2020;13,48
Ciudad Real;5/7/2020;9,27
Ciudad Real;1/7/2020;13,41
Ciudad Real;28/6/2020;9,53
Ciudad Real;24/6/2020;13,19
Ciudad Real;20/6/2020;10,15
Ciudad Real;19/6/2020;12,52
Ciudad Real;18/6/2020;12,51
Ciudad Real;17/6/2020;12,33
Ciudad Real;16/6/2020;12,16
Ciudad Real;15/6/2020;12,19
Ciudad Real;14/6/2020;7,82
Ciudad Real;13/6/2020;9,47
Ciudad Real;12/6/2020;10,86
Ciudad Real;11/6/2020;9,57
Ciudad Real;10/6/2020;12,22
Ciudad Real;9/6/2020;10,86
Ciudad Real;8/6/2020;11,50
Ciudad Real;7/6/2020;7,29
Ciudad Real;6/6/2020;9,62
Ciudad Real;5/6/2020;11,58
Ciudad Real;4/6/2020;11,54
Ciudad Real;3/6/2020;11,60
Ciudad Real;2/6/2020;11,69
Ciudad Real;1/6/2020;10,42
Ciudad Real;31/5/2020;6,91
Ciudad Real;30/5/2020;8,96
Ciudad Real;29/5/2020;10,92
Ciudad Real;28/5/2020;11,26
Ciudad Real;27/5/2020;11,02
Ciudad Real;26/5/2020;10,44
Ciudad Real;25/5/2020;10,85
Ciudad Real;24/5/2020;6,64
Ciudad Real;23/5/2020;8,39
Ciudad Real;22/5/2020;10,26
Ciudad Real;21/5/2020;10,37
Ciudad Real;20/5/2020;10,39
Ciudad Real;19/5/2020;10,57
Ciudad Real;18/5/2020;9,98
Ciudad Real;17/5/2020;4,12
Ciudad Real;16/5/2020;5,56
Ciudad Real;15/5/2020;7,89
Ciudad Real;14/5/2020;8,37
Ciudad Real;13/5/2020;8,65
Ciudad Real;12/5/2020;8,44
Ciudad Real;11/5/2020;8,69
Ciudad Real;10/5/2020;3,92
Ciudad Real;9/5/2020;4,72
Ciudad Real;8/5/2020;8,49
Ciudad Real;7/5/2020;8,57
Ciudad Real;6/5/2020;8,72
Ciudad Real;5/5/2020;8,86
Ciudad Real;4/5/2020;8,53
Ciudad Real;3/5/2020;4,17
Ciudad Real;2/5/2020;4,86
Ciudad Real;1/5/2020;4,80
Ciudad Real;30/4/2020;7,54
Ciudad Real;29/4/2020;7,61
Ciudad Real;28/4/2020;7,54
Ciudad Real;27/4/2020;7,14
Ciudad Real;26/4/2020;3,31
Ciudad Real;25/4/2020;4,67
Ciudad Real;24/4/2020;7,22
Ciudad Real;23/4/2020;7,31
Ciudad Real;22/4/2020;7,30
Ciudad Real;21/4/2020;7,12
Ciudad Real;20/4/2020;7,04
Ciudad Real;19/4/2020;3,43
Ciudad Real;18/4/2020;4,86
Ciudad Real;17/4/2020;7,16
Ciudad Real;16/4/2020;7,17
Ciudad Real;15/4/2020;6,65
Ciudad Real;14/4/2020;7,01
Ciudad Real;13/4/2020;4,53
Ciudad Real;12/4/2020;3,38
Ciudad Real;11/4/2020;4,05
Ciudad Real;10/4/2020;3,08
Ciudad Real;9/4/2020;4,14
Ciudad Real;8/4/2020;6,00
Ciudad Real;7/4/2020;5,89
Ciudad Real;6/4/2020;5,48
Ciudad Real;5/4/2020;3,25
Ciudad Real;4/4/2020;4,30
Ciudad Real;3/4/2020;5,83
Ciudad Real;2/4/2020;5,59
Ciudad Real;1/4/2020;5,31
Ciudad Real;31/3/2020;5,18
Ciudad Real;30/3/2020;5,84
Ciudad Real;28/3/2020;4,41
Ciudad Real;26/3/2020;7,02
Ciudad Real;24/3/2020;6,79
Ciudad Real;22/3/2020;3,13
Ciudad Real;20/3/2020;6,97
Ciudad Real;18/3/2020;8,05
Ciudad Real;16/3/2020;8,29
Ciudad Real;18/11/2019;17,07
Cuenca;30/12/2020;11,63
Cuenca;27/12/2020;8,10
Cuenca;23/12/2020;13,14
Cuenca;20/12/2020;7,65
Cuenca;16/12/2020;13,96
Cuenca;13/12/2020;7,93
Cuenca;9/12/2020;13,76
Cuenca;6/12/2020;8,04
Cuenca;2/12/2020;14,10
Cuenca;29/11/2020;7,79
Cuenca;25/11/2020;14,12
Cuenca;22/11/2020;8,32
Cuenca;18/11/2020;14,70
Cuenca;15/11/2020;7,71
Cuenca;11/11/2020;13,33
Cuenca;8/11/2020;7,95
Cuenca;4/11/2020;13,03
Cuenca;1/11/2020;8,86
Cuenca;28/10/2020;14,33
Cuenca;25/10/2020;9,76
Cuenca;21/10/2020;14,06
Cuenca;18/10/2020;9,32
Cuenca;14/10/2020;14,94
Cuenca;11/10/2020;11,66
Cuenca;7/10/2020;15,12
Cuenca;4/10/2020;9,25
Cuenca;30/9/2020;13,48
Cuenca;27/9/2020;8,76
Cuenca;23/9/2020;15,07
Cuenca;20/9/2020;9,99
Cuenca;16/9/2020;14,97
Cuenca;13/9/2020;10,78
Cuenca;9/9/2020;14,84
Cuenca;6/9/2020;10,81
Cuenca;2/9/2020;14,46
Cuenca;30/8/2020;11,09
Cuenca;26/8/2020;13,97
Cuenca;23/8/2020;9,74
Cuenca;19/8/2020;13,94
Cuenca;16/8/2020;10,80
Cuenca;12/8/2020;14,06
Cuenca;9/8/2020;10,52
Cuenca;5/8/2020;14,05
Cuenca;2/8/2020;10,49
Cuenca;29/7/2020;14,23
Cuenca;26/7/2020;11,08
Cuenca;22/7/2020;14,40
Cuenca;19/7/2020;10,92
Cuenca;15/7/2020;14,87
Cuenca;12/7/2020;10,91
Cuenca;8/7/2020;15,16
Cuenca;5/7/2020;11,08
Cuenca;1/7/2020;15,27
Cuenca;28/6/2020;11,42
Cuenca;24/6/2020;14,56
Cuenca;20/6/2020;11,54
Cuenca;19/6/2020;13,64
Cuenca;18/6/2020;14,01
Cuenca;17/6/2020;13,76
Cuenca;16/6/2020;13,71
Cuenca;15/6/2020;13,54
Cuenca;14/6/2020;8,97
Cuenca;13/6/2020;10,63
Cuenca;12/6/2020;11,89
Cuenca;11/6/2020;11,61
Cuenca;10/6/2020;13,61
Cuenca;9/6/2020;11,69
Cuenca;8/6/2020;12,27
Cuenca;7/6/2020;8,17
Cuenca;6/6/2020;11,16
Cuenca;5/6/2020;12,65
Cuenca;4/6/2020;12,50
Cuenca;3/6/2020;13,09
Cuenca;2/6/2020;13,18
Cuenca;1/6/2020;11,79
Cuenca;31/5/2020;8,10
Cuenca;30/5/2020;10,56
Cuenca;29/5/2020;12,63
Cuenca;28/5/2020;12,48
Cuenca;27/5/2020;12,45
Cuenca;26/5/2020;11,99
Cuenca;25/5/2020;11,99
Cuenca;24/5/2020;7,37
Cuenca;23/5/2020;9,49
Cuenca;22/5/2020;11,65
Cuenca;21/5/2020;11,75
Cuenca;20/5/2020;11,67
Cuenca;19/5/2020;11,62
Cuenca;18/5/2020;11,05
Cuenca;17/5/2020;5,82
Cuenca;16/5/2020;6,95
Cuenca;15/5/2020;8,87
Cuenca;14/5/2020;9,54
Cuenca;13/5/2020;9,89
Cuenca;12/5/2020;10,19
Cuenca;11/5/2020;9,92
Cuenca;10/5/2020;4,00
Cuenca;9/5/2020;5,45
Cuenca;8/5/2020;9,66
Cuenca;7/5/2020;9,65
Cuenca;6/5/2020;9,85
Cuenca;5/5/2020;9,90
Cuenca;4/5/2020;9,36
Cuenca;3/5/2020;4,59
Cuenca;2/5/2020;5,42
Cuenca;1/5/2020;5,38
Cuenca;30/4/2020;8,67
Cuenca;29/4/2020;8,69
Cuenca;28/4/2020;8,55
Cuenca;27/4/2020;8,09
Cuenca;26/4/2020;3,53
Cuenca;25/4/2020;5,39
Cuenca;24/4/2020;8,26
Cuenca;23/4/2020;8,05
Cuenca;22/4/2020;7,82
Cuenca;21/4/2020;7,28
Cuenca;20/4/2020;7,54
Cuenca;19/4/2020;3,29
Cuenca;18/4/2020;5,08
Cuenca;17/4/2020;7,82
Cuenca;16/4/2020;7,81
Cuenca;15/4/2020;7,52
Cuenca;14/4/2020;7,88
Cuenca;13/4/2020;4,55
Cuenca;12/4/2020;3,14
Cuenca;11/4/2020;3,92
Cuenca;10/4/2020;3,06
Cuenca;9/4/2020;4,43
Cuenca;8/4/2020;6,75
Cuenca;7/4/2020;6,36
Cuenca;6/4/2020;5,69
Cuenca;5/4/2020;3,01
Cuenca;4/4/2020;4,58
Cuenca;3/4/2020;6,42
Cuenca;2/4/2020;6,28
Cuenca;1/4/2020;5,96
Cuenca;31/3/2020;5,94
Cuenca;30/3/2020;6,28
Cuenca;28/3/2020;4,61
Cuenca;26/3/2020;7,54
Cuenca;24/3/2020;7,32
Cuenca;22/3/2020;3,02
Cuenca;20/3/2020;7,83
Cuenca;18/3/2020;8,49
Cuenca;16/3/2020;8,54
Cuenca;18/11/2019;20,27
Guadalajara;30/12/2020;17,14
Guadalajara;27/12/2020;10,68
Guadalajara;23/12/2020;18,82
Guadalajara;20/12/2020;11,34
Guadalajara;16/12/2020;20,12
Guadalajara;13/12/2020;11,36
Guadalajara;9/12/2020;19,77
Guadalajara;6/12/2020;11,34
Guadalajara;2/12/2020;20,21
Guadalajara;29/11/2020;11,52
Guadalajara;25/11/2020;20,15
Guadalajara;22/11/2020;11,63
Guadalajara;18/11/2020;20,47
Guadalajara;15/11/2020;10,33
Guadalajara;11/11/2020;19,77
Guadalajara;8/11/2020;10,97
Guadalajara;4/11/2020;19,81
Guadalajara;1/11/2020;12,09
Guadalajara;28/10/2020;20,34
Guadalajara;25/10/2020;11,94
Guadalajara;21/10/2020;20,36
Guadalajara;18/10/2020;11,80
Guadalajara;14/10/2020;20,56
Guadalajara;11/10/2020;12,66
Guadalajara;7/10/2020;20,55
Guadalajara;4/10/2020;10,67
Guadalajara;30/9/2020;19,24
Guadalajara;27/9/2020;10,69
Guadalajara;23/9/2020;20,47
Guadalajara;20/9/2020;10,82
Guadalajara;16/9/2020;20,66
Guadalajara;13/9/2020;12,53
Guadalajara;9/9/2020;19,96
Guadalajara;6/9/2020;12,70
Guadalajara;2/9/2020;18,42
Guadalajara;30/8/2020;11,58
Guadalajara;26/8/2020;18,14
Guadalajara;23/8/2020;9,80
Guadalajara;19/8/2020;17,71
Guadalajara;16/8/2020;11,08
Guadalajara;12/8/2020;17,30
Guadalajara;9/8/2020;11,31
Guadalajara;5/8/2020;18,39
Guadalajara;2/8/2020;12,21
Guadalajara;29/7/2020;19,80
Guadalajara;26/7/2020;12,49
Guadalajara;22/7/2020;19,94
Guadalajara;19/7/2020;12,86
Guadalajara;15/7/2020;20,71
Guadalajara;12/7/2020;12,91
Guadalajara;8/7/2020;20,22
Guadalajara;5/7/2020;13,47
Guadalajara;1/7/2020;20,67
Guadalajara;28/6/2020;14,03
Guadalajara;24/6/2020;20,53
Guadalajara;20/6/2020;15,94
Guadalajara;19/6/2020;18,90
Guadalajara;18/6/2020;19,17
Guadalajara;17/6/2020;18,89
Guadalajara;16/6/2020;18,46
Guadalajara;15/6/2020;17,93
Guadalajara;14/6/2020;12,51
Guadalajara;13/6/2020;15,05
Guadalajara;12/6/2020;16,64
Guadalajara;11/6/2020;16,94
Guadalajara;10/6/2020;18,91
Guadalajara;9/6/2020;16,10
Guadalajara;8/6/2020;16,91
Guadalajara;7/6/2020;10,87
Guadalajara;6/6/2020;15,36
Guadalajara;5/6/2020;17,94
Guadalajara;4/6/2020;17,93
Guadalajara;3/6/2020;17,83
Guadalajara;2/6/2020;17,73
Guadalajara;1/6/2020;16,82
Guadalajara;31/5/2020;10,80
Guadalajara;30/5/2020;14,26
Guadalajara;29/5/2020;17,14
Guadalajara;28/5/2020;17,31
Guadalajara;27/5/2020;17,15
Guadalajara;26/5/2020;16,72
Guadalajara;25/5/2020;16,19
Guadalajara;24/5/2020;9,37
Guadalajara;23/5/2020;12,16
Guadalajara;22/5/2020;15,80
Guadalajara;21/5/2020;16,14
Guadalajara;20/5/2020;16,12
Guadalajara;19/5/2020;15,96
Guadalajara;18/5/2020;14,93
Guadalajara;17/5/2020;8,61
Guadalajara;16/5/2020;9,99
Guadalajara;15/5/2020;12,63
Guadalajara;14/5/2020;14,44
Guadalajara;13/5/2020;14,46
Guadalajara;12/5/2020;15,12
Guadalajara;11/5/2020;14,12
Guadalajara;10/5/2020;5,92
Guadalajara;9/5/2020;7,30
Guadalajara;8/5/2020;13,21
Guadalajara;7/5/2020;13,30
Guadalajara;6/5/2020;13,30
Guadalajara;5/5/2020;13,41
Guadalajara;4/5/2020;12,66
Guadalajara;3/5/2020;6,24
Guadalajara;2/5/2020;6,87
Guadalajara;1/5/2020;6,46
Guadalajara;30/4/2020;11,89
Guadalajara;29/4/2020;11,97
Guadalajara;28/4/2020;11,56
Guadalajara;27/4/2020;10,85
Guadalajara;26/4/2020;5,24
Guadalajara;25/4/2020;6,83
Guadalajara;24/4/2020;11,14
Guadalajara;23/4/2020;10,82
Guadalajara;22/4/2020;11,23
Guadalajara;21/4/2020;10,89
Guadalajara;20/4/2020;10,70
Guadalajara;19/4/2020;5,15
Guadalajara;18/4/2020;6,75
Guadalajara;17/4/2020;10,82
Guadalajara;16/4/2020;11,29
Guadalajara;15/4/2020;10,75
Guadalajara;14/4/2020;10,75
Guadalajara;13/4/2020;7,57
Guadalajara;12/4/2020;5,10
Guadalajara;11/4/2020;5,71
Guadalajara;10/4/2020;4,89
Guadalajara;9/4/2020;5,73
Guadalajara;8/4/2020;9,09
Guadalajara;7/4/2020;9,20
Guadalajara;6/4/2020;8,10
Guadalajara;5/4/2020;5,06
Guadalajara;4/4/2020;6,08
Guadalajara;3/4/2020;9,14
Guadalajara;2/4/2020;8,93
Guadalajara;1/4/2020;8,65
Guadalajara;31/3/2020;8,92
Guadalajara;30/3/2020;8,73
Guadalajara;28/3/2020;6,69
Guadalajara;26/3/2020;10,86
Guadalajara;24/3/2020;10,88
Guadalajara;22/3/2020;4,97
Guadalajara;20/3/2020;11,23
Guadalajara;18/3/2020;12,29
Guadalajara;16/3/2020;12,84
Guadalajara;18/11/2019;31,33
Toledo;30/12/2020;14,71
Toledo;27/12/2020;9,27
Toledo;23/12/2020;16,01
Toledo;20/12/2020;9,37
Toledo;16/12/2020;17,67
Toledo;13/12/2020;9,70
Toledo;9/12/2020;16,15
Toledo;6/12/2020;9,68
Toledo;2/12/2020;18,23
Toledo;29/11/2020;9,54
Toledo;25/11/2020;18,04
Toledo;22/11/2020;9,90
Toledo;18/11/2020;18,31
Toledo;15/11/2020;8,80
Toledo;11/11/2020;17,00
Toledo;8/11/2020;8,38
Toledo;4/11/2020;17,34
Toledo;1/11/2020;9,86
Toledo;28/10/2020;18,13
Toledo;25/10/2020;10,57
Toledo;21/10/2020;17,99
Toledo;18/10/2020;10,45
Toledo;14/10/2020;18,49
Toledo;11/10/2020;11,63
Toledo;7/10/2020;18,61
Toledo;4/10/2020;10,11
Toledo;30/9/2020;13,59
Toledo;27/9/2020;9,76
Toledo;23/9/2020;18,25
Toledo;20/9/2020;11,22
Toledo;16/9/2020;18,36
Toledo;13/9/2020;11,84
Toledo;9/9/2020;18,11
Toledo;6/9/2020;12,06
Toledo;2/9/2020;17,23
Toledo;30/8/2020;11,67
Toledo;26/8/2020;16,80
Toledo;23/8/2020;10,09
Toledo;19/8/2020;16,81
Toledo;16/8/2020;12,00
Toledo;12/8/2020;16,80
Toledo;9/8/2020;11,95
Toledo;5/8/2020;17,33
Toledo;2/8/2020;12,33
Toledo;29/7/2020;18,25
Toledo;26/7/2020;12,45
Toledo;22/7/2020;18,13
Toledo;19/7/2020;12,55
Toledo;15/7/2020;19,02
Toledo;12/7/2020;12,78
Toledo;8/7/2020;18,44
Toledo;5/7/2020;12,89
Toledo;1/7/2020;19,05
Toledo;28/6/2020;12,96
Toledo;24/6/2020;18,64
Toledo;20/6/2020;12,71
Toledo;19/6/2020;16,66
Toledo;18/6/2020;16,85
Toledo;17/6/2020;16,88
Toledo;16/6/2020;16,75
Toledo;15/6/2020;16,11
Toledo;14/6/2020;9,72
Toledo;13/6/2020;11,95
Toledo;12/6/2020;14,52
Toledo;11/6/2020;13,65
Toledo;10/6/2020;16,44
Toledo;9/6/2020;14,45
Toledo;8/6/2020;14,98
Toledo;7/6/2020;9,10
Toledo;6/6/2020;12,01
Toledo;5/6/2020;15,54
Toledo;4/6/2020;15,39
Toledo;3/6/2020;15,68
Toledo;2/6/2020;15,68
Toledo;1/6/2020;15,07
Toledo;31/5/2020;8,48
Toledo;30/5/2020;11,04
Toledo;29/5/2020;14,81
Toledo;28/5/2020;14,92
Toledo;27/5/2020;14,62
Toledo;26/5/2020;14,52
Toledo;25/5/2020;14,43
Toledo;24/5/2020;7,98
Toledo;23/5/2020;10,21
Toledo;22/5/2020;13,54
Toledo;21/5/2020;13,91
Toledo;20/5/2020;13,89
Toledo;19/5/2020;14,02
Toledo;18/5/2020;13,05
Toledo;17/5/2020;5,31
Toledo;16/5/2020;7,07
Toledo;15/5/2020;10,22
Toledo;14/5/2020;11,91
Toledo;13/5/2020;12,05
Toledo;12/5/2020;12,19
Toledo;11/5/2020;11,60
Toledo;10/5/2020;5,03
Toledo;9/5/2020;6,03
Toledo;8/5/2020;11,68
Toledo;7/5/2020;11,75
Toledo;6/5/2020;11,67
Toledo;5/5/2020;11,99
Toledo;4/5/2020;11,49
Toledo;3/5/2020;5,36
Toledo;2/5/2020;6,03
Toledo;1/5/2020;5,73
Toledo;30/4/2020;10,48
Toledo;29/4/2020;10,65
Toledo;28/4/2020;10,59
Toledo;27/4/2020;9,87
Toledo;26/4/2020;4,33
Toledo;25/4/2020;6,32
Toledo;24/4/2020;9,94
Toledo;23/4/2020;10,18
Toledo;22/4/2020;10,38
Toledo;21/4/2020;10,02
Toledo;20/4/2020;9,87
Toledo;19/4/2020;4,56
Toledo;18/4/2020;6,28
Toledo;17/4/2020;10,12
Toledo;16/4/2020;11,02
Toledo;15/4/2020;10,33
Toledo;14/4/2020;10,01
Toledo;13/4/2020;6,57
Toledo;12/4/2020;4,15
Toledo;11/4/2020;5,23
Toledo;10/4/2020;4,28
Toledo;9/4/2020;5,05
Toledo;8/4/2020;7,97
Toledo;7/4/2020;8,01
Toledo;6/4/2020;7,27
Toledo;5/4/2020;4,15
Toledo;4/4/2020;5,66
Toledo;3/4/2020;8,12
Toledo;2/4/2020;7,83
Toledo;1/4/2020;7,58
Toledo;31/3/2020;7,50
Toledo;30/3/2020;8,07
Toledo;28/3/2020;6,06
Toledo;26/3/2020;10,06
Toledo;24/3/2020;9,92
Toledo;22/3/2020;4,36
Toledo;20/3/2020;10,00
Toledo;18/3/2020;11,11
Toledo;16/3/2020;12,27
Toledo;18/11/2019;25,70
Barcelona;30/12/2020;19,54
Barcelona;27/12/2020;12,38
Barcelona;23/12/2020;21,80
Barcelona;20/12/2020;13,23
Barcelona;16/12/2020;23,75
Barcelona;13/12/2020;12,04
Barcelona;9/12/2020;22,59
Barcelona;6/12/2020;11,72
Barcelona;2/12/2020;23,75
Barcelona;29/11/2020;11,89
Barcelona;25/11/2020;23,49
Barcelona;22/11/2020;10,62
Barcelona;18/11/2020;23,02
Barcelona;15/11/2020;10,09
Barcelona;11/11/2020;21,82
Barcelona;8/11/2020;9,72
Barcelona;4/11/2020;22,43
Barcelona;1/11/2020;10,27
Barcelona;28/10/2020;23,30
Barcelona;25/10/2020;14,15
Barcelona;21/10/2020;23,69
Barcelona;18/10/2020;14,15
Barcelona;14/10/2020;25,30
Barcelona;11/10/2020;16,44
Barcelona;7/10/2020;25,35
Barcelona;4/10/2020;16,53
Barcelona;30/9/2020;18,44
Barcelona;27/9/2020;12,92
Barcelona;23/9/2020;26,24
Barcelona;20/9/2020;16,75
Barcelona;16/9/2020;26,00
Barcelona;13/9/2020;15,47
Barcelona;9/9/2020;23,93
Barcelona;6/9/2020;16,13
Barcelona;2/9/2020;22,41
Barcelona;30/8/2020;14,18
Barcelona;26/8/2020;20,33
Barcelona;23/8/2020;11,42
Barcelona;19/8/2020;19,11
Barcelona;16/8/2020;13,85
Barcelona;12/8/2020;19,34
Barcelona;9/8/2020;14,63
Barcelona;5/8/2020;20,78
Barcelona;2/8/2020;15,47
Barcelona;29/7/2020;23,83
Barcelona;26/7/2020;16,08
Barcelona;22/7/2020;23,96
Barcelona;19/7/2020;15,92
Barcelona;15/7/2020;25,90
Barcelona;12/7/2020;17,54
Barcelona;8/7/2020;25,47
Barcelona;5/7/2020;18,41
Barcelona;1/7/2020;25,77
Barcelona;28/6/2020;17,68
Barcelona;24/6/2020;17,52
Barcelona;20/6/2020;21,48
Barcelona;19/6/2020;23,90
Barcelona;18/6/2020;23,15
Barcelona;17/6/2020;23,25
Barcelona;16/6/2020;22,61
Barcelona;15/6/2020;21,99
Barcelona;14/6/2020;17,41
Barcelona;13/6/2020;20,32
Barcelona;12/6/2020;21,40
Barcelona;11/6/2020;22,46
Barcelona;10/6/2020;22,02
Barcelona;9/6/2020;19,49
Barcelona;8/6/2020;18,69
Barcelona;7/6/2020;13,28
Barcelona;6/6/2020;18,37
Barcelona;5/6/2020;21,44
Barcelona;4/6/2020;20,16
Barcelona;3/6/2020;20,85
Barcelona;2/6/2020;20,51
Barcelona;1/6/2020;16,11
Barcelona;31/5/2020;13,55
Barcelona;30/5/2020;15,69
Barcelona;29/5/2020;19,97
Barcelona;28/5/2020;20,15
Barcelona;27/5/2020;19,90
Barcelona;26/5/2020;19,79
Barcelona;25/5/2020;18,09
Barcelona;24/5/2020;10,21
Barcelona;23/5/2020;13,02
Barcelona;22/5/2020;17,55
Barcelona;21/5/2020;17,71
Barcelona;20/5/2020;17,47
Barcelona;19/5/2020;17,51
Barcelona;18/5/2020;16,07
Barcelona;17/5/2020;8,40
Barcelona;16/5/2020;11,39
Barcelona;15/5/2020;15,79
Barcelona;14/5/2020;16,57
Barcelona;13/5/2020;16,65
Barcelona;12/5/2020;16,67
Barcelona;11/5/2020;14,57
Barcelona;10/5/2020;7,74
Barcelona;9/5/2020;8,81
Barcelona;8/5/2020;15,27
Barcelona;7/5/2020;15,18
Barcelona;6/5/2020;15,15
Barcelona;5/5/2020;16,04
Barcelona;4/5/2020;14,59
Barcelona;3/5/2020;8,62
Barcelona;2/5/2020;8,98
Barcelona;1/5/2020;8,20
Barcelona;30/4/2020;13,17
Barcelona;29/4/2020;12,88
Barcelona;28/4/2020;12,78
Barcelona;27/4/2020;11,93
Barcelona;26/4/2020;6,81
Barcelona;25/4/2020;8,62
Barcelona;24/4/2020;12,38
Barcelona;23/4/2020;12,25
Barcelona;22/4/2020;12,72
Barcelona;21/4/2020;12,05
Barcelona;20/4/2020;11,56
Barcelona;19/4/2020;6,42
Barcelona;18/4/2020;8,54
